DEBUT;FIN;hq_contrat
2020-08-12 09:00;2020-08-12 09:08;314350090
2020-08-12 09:08;2020-08-12 09:42;314350090
2021-01-02 22:21;2021-01-02 22:35;314350090
2021-07-18 07:55;2021-07-18 08:07;314350090
2022-02-17 00:31;2022-02-17 00:51;314350090
2022-02-17 00:51;2022-02-17 01:03;314350090
2020-05-20 17:09;2020-05-20 17:59;308559630
2020-08-12 09:00;2020-08-12 09:43;308559630
2021-01-02 22:21;2021-01-02 22:34;308559630
2021-01-20 00:55;2021-01-20 01:45;308559630
2021-07-05 08:25;2021-07-05 08:39;308559630
2021-07-05 15:16;2021-07-05 15:22;308559630
2021-11-22 09:16;2021-11-22 10:24;308559630
2022-02-17 00:30;2022-02-17 01:02;308559630
2020-02-06 20:07;2020-02-07 02:16;303377518
2020-05-20 17:09;2020-05-20 17:59;303377518
2020-08-12 09:00;2020-08-12 09:43;303377518
2021-01-02 22:21;2021-01-02 22:34;303377518
2021-01-20 00:55;2021-01-20 01:45;303377518
2021-07-05 08:25;2021-07-05 08:39;303377518
2021-07-05 15:16;2021-07-05 15:22;303377518
2021-11-22 09:16;2021-11-22 10:24;303377518
2022-02-17 00:30;2022-02-17 01:02;303377518
2020-03-31 15:43;2020-03-31 16:18;313524941
2020-04-03 04:42;2020-04-03 05:45;313524941
2020-06-12 01:41;2020-06-12 02:57;313524941
;;308671342
2020-03-04 01:42;2020-03-04 04:35;308786555
2020-11-09 09:53;2020-11-09 10:53;308786555
2021-01-29 11:35;2021-01-29 11:48;308786555
2021-05-25 20:32;2021-05-26 04:34;308786555
2021-06-08 16:00;2021-06-09 14:29;308786555
2021-06-09 14:29;2021-06-09 15:11;308786555
2021-07-06 18:15;2021-07-06 19:09;308786555
2021-11-03 10:30;2021-11-03 11:43;308786555
2020-08-12 09:00;2020-08-12 09:39;311120845
2021-01-02 22:21;2021-01-02 22:36;311120845
2021-07-18 07:55;2021-07-18 08:06;311120845
2022-02-17 00:31;2022-02-17 00:51;311120845
2022-02-17 00:51;2022-02-17 01:09;311120845
2021-04-07 11:40;2021-04-07 13:08;310379962
2020-08-04 22:35;2020-08-04 23:33;314385477
2020-08-27 07:19;2020-08-27 07:27;314385477
2021-01-17 04:51;2021-01-17 06:11;314385477
2021-03-10 14:40;2021-03-10 14:48;314385477
2020-02-26 08:40;2020-02-26 14:59;314374673
2020-03-20 16:19;2020-03-20 19:28;314374673
2021-03-26 11:51;2021-03-26 13:40;314374673
2021-10-04 09:02;2021-10-04 09:10;314374673
2021-11-26 22:53;2021-11-26 23:45;314374673
2021-12-06 17:39;2021-12-06 17:47;314374673
2022-02-03 05:04;2022-02-03 07:22;314374673
2020-06-23 20:25;2020-06-23 20:32;303415886
2020-07-07 09:20;2020-07-07 14:14;303415886
2020-09-20 17:07;2020-09-20 17:45;303415886
2020-09-30 11:16;2020-09-30 12:08;303415886
2021-09-01 11:25;2021-09-01 12:08;303415886
2021-09-01 16:45;2021-09-01 17:00;303415886
2020-08-05 11:16;2020-08-05 12:12;312015607
2020-06-29 15:06;2020-06-29 16:24;307337143
2020-06-29 16:24;2020-06-29 16:43;307337143
2020-07-17 18:09;2020-07-17 18:22;307337143
2020-11-09 09:53;2020-11-09 10:40;307337143
2020-11-24 15:25;2020-11-24 15:32;307337143
2020-11-24 15:34;2020-11-24 15:41;307337143
2020-11-24 15:41;2020-11-24 15:47;307337143
2021-01-29 11:37;2021-01-29 11:45;307337143
2021-06-08 16:18;2021-06-08 19:12;307337143
2021-10-28 16:06;2021-10-28 17:02;307337143
2021-12-06 14:24;2021-12-06 15:19;307337143
2021-12-06 15:19;2021-12-06 17:29;307337143
2020-06-09 08:19;2020-06-09 10:32;303199555
2020-06-11 13:41;2020-06-11 13:52;303199555
2020-07-23 06:51;2020-07-23 07:06;303199555
2020-11-25 11:22;2020-11-25 12:08;303199555
2020-12-18 08:52;2020-12-18 10:18;303199555
2022-01-24 13:58;2022-01-24 14:25;303199555
2020-06-29 15:06;2020-06-29 16:24;305340762
2020-06-29 16:24;2020-06-29 16:43;305340762
2020-07-17 18:09;2020-07-17 18:22;305340762
2020-11-09 09:53;2020-11-09 10:40;305340762
2020-11-24 15:25;2020-11-24 15:32;305340762
2020-11-24 15:34;2020-11-24 15:41;305340762
2020-11-24 15:41;2020-11-24 15:47;305340762
2021-01-29 11:37;2021-01-29 11:45;305340762
2021-06-08 16:18;2021-06-08 19:12;305340762
2021-10-28 16:06;2021-10-28 17:02;305340762
2021-12-06 14:24;2021-12-06 15:19;305340762
2021-12-06 15:19;2021-12-06 17:29;305340762
2020-06-29 15:06;2020-06-29 16:24;304959436
2020-06-29 16:24;2020-06-29 16:43;304959436
2020-07-17 18:09;2020-07-17 18:22;304959436
2020-11-09 09:53;2020-11-09 10:40;304959436
2020-11-24 15:25;2020-11-24 15:32;304959436
2020-11-24 15:34;2020-11-24 15:41;304959436
2020-11-24 15:41;2020-11-24 15:47;304959436
2021-01-29 11:37;2021-01-29 11:45;304959436
2021-06-08 16:18;2021-06-08 19:12;304959436
2021-10-28 16:06;2021-10-28 17:02;304959436
2021-12-06 14:24;2021-12-06 15:19;304959436
2021-12-06 15:19;2021-12-06 17:29;304959436
2020-05-22 18:16;2020-05-22 19:14;308604475
2020-06-23 15:44;2020-06-23 15:53;308604475
2020-07-17 18:09;2020-07-17 18:22;308604475
2020-11-09 09:53;2020-11-09 10:42;308604475
2021-01-29 11:37;2021-01-29 11:44;308604475
2021-05-20 13:44;2021-05-20 13:54;308604475
2021-05-24 02:44;2021-05-24 03:45;308604475
2020-09-01 15:08;2020-09-01 15:15;307826159
2021-01-09 14:37;2021-01-09 16:02;307826159
2020-06-24 03:29;2020-06-24 05:24;306043121
2020-11-09 09:53;2020-11-09 10:45;306043121
2020-12-21 20:01;2020-12-21 20:11;306043121
2021-01-29 11:35;2021-01-29 11:48;306043121
2021-06-08 16:15;2021-06-08 20:17;306043121
2021-06-27 00:55;2021-06-27 02:23;306043121
2021-07-06 18:15;2021-07-06 19:09;306043121
2021-07-25 07:19;2021-07-25 10:18;306043121
;;314643918
2020-06-09 08:19;2020-06-09 10:04;303415708
2020-06-11 13:41;2020-06-11 13:52;303415708
2020-07-23 06:51;2020-07-23 07:06;303415708
2020-11-18 08:19;2020-11-18 12:32;303415708
2020-12-15 08:55;2020-12-15 10:27;303415708
2022-01-24 13:58;2022-01-24 14:46;303415708
2022-02-17 06:02;2022-02-17 06:15;303415708
2020-06-24 03:29;2020-06-24 05:58;311281151
2020-11-09 09:53;2020-11-09 10:45;311281151
2020-12-21 20:01;2020-12-21 20:11;311281151
2021-01-29 11:35;2021-01-29 11:48;311281151
2021-06-08 16:15;2021-06-08 17:27;311281151
2021-06-27 00:55;2021-06-27 03:50;311281151
2021-06-27 03:56;2021-06-27 05:26;311281151
2021-07-25 07:19;2021-07-25 12:21;311281151
2020-04-03 17:06;2020-04-03 22:10;309547851
2021-03-01 10:09;2021-03-01 11:55;309547851
2021-03-25 09:08;2021-03-25 09:15;309547851
2020-08-05 11:16;2020-08-05 12:12;305218504
2020-11-09 09:53;2020-11-09 10:49;308433434
2021-01-29 11:35;2021-01-29 11:49;308433434
2021-06-08 16:02;2021-06-08 16:20;308433434
2021-06-08 16:53;2021-06-09 12:58;308433434
2021-10-08 16:20;2021-10-08 16:50;308433434
2020-11-09 09:53;2020-11-09 10:49;306328449
2021-01-29 11:35;2021-01-29 11:49;306328449
2021-06-08 16:02;2021-06-08 16:20;306328449
2021-06-08 16:53;2021-06-09 12:58;306328449
2021-10-08 16:20;2021-10-08 16:50;306328449
2020-04-11 18:08;2020-04-11 20:14;313007029
2020-12-07 14:03;2020-12-07 15:40;313007029
2021-01-11 10:09;2021-01-11 13:43;313007029
2021-02-08 20:15;2021-02-08 21:12;313007029
2021-05-23 08:24;2021-05-23 21:40;313007029
2021-06-09 10:21;2021-06-09 10:49;303446444
2020-08-15 02:02;2020-08-15 02:16;305610104
2020-10-25 16:42;2020-10-25 17:05;305610104
2020-11-09 09:53;2020-11-09 10:52;305610104
2021-01-29 11:35;2021-01-29 11:47;305610104
2021-05-29 12:09;2021-05-29 12:16;305610104
2021-06-08 16:18;2021-06-08 22:40;305610104
2021-10-28 16:08;2021-10-28 17:00;305610104
2022-01-18 13:49;2022-01-18 14:24;305610104
2022-01-19 08:42;2022-01-19 09:43;305610104
2022-01-22 07:43;2022-01-22 07:49;305610104
2022-01-22 09:00;2022-01-22 09:44;305610104
2022-01-24 08:01;2022-01-24 08:17;305610104
2020-11-09 09:53;2020-11-09 10:53;303426769
2020-12-30 08:31;2020-12-30 10:08;303426769
2021-01-29 11:35;2021-01-29 11:48;303426769
2021-06-08 16:00;2021-06-09 13:05;303426769
2021-07-06 18:15;2021-07-06 19:09;303426769
2021-11-03 10:30;2021-11-03 11:43;303426769
2020-02-27 10:03;2020-02-27 11:14;311009366
2020-04-19 17:19;2020-04-19 17:26;311009366
2020-07-11 15:23;2020-07-11 15:31;311009366
2020-08-12 09:00;2020-08-12 09:45;311009366
2020-08-18 16:16;2020-08-18 18:50;311009366
2020-09-11 22:31;2020-09-11 22:49;311009366
2020-10-06 14:08;2020-10-06 14:15;311009366
2021-01-02 22:21;2021-01-02 22:37;311009366
2021-06-08 16:07;2021-06-08 20:04;311009366
2021-06-08 20:04;2021-06-08 20:39;311009366
2021-09-16 23:06;2021-09-16 23:28;311009366
2022-02-17 00:30;2022-02-17 01:08;311009366
2020-04-11 18:08;2020-04-11 20:14;314331080
2021-02-08 20:15;2021-02-08 21:12;314331080
2020-03-04 01:42;2020-03-04 04:35;307341871
2020-11-09 09:53;2020-11-09 10:53;307341871
2021-01-29 11:35;2021-01-29 11:48;307341871
2021-05-25 20:32;2021-05-26 04:34;307341871
2021-06-08 16:00;2021-06-09 14:29;307341871
2021-06-09 14:29;2021-06-09 15:11;307341871
2021-07-06 18:15;2021-07-06 19:09;307341871
2021-11-03 10:30;2021-11-03 11:43;307341871
2020-05-17 16:03;2020-05-17 16:38;314659571
2020-11-09 09:53;2020-11-09 10:44;314659571
2021-01-29 11:35;2021-01-29 11:48;314659571
2021-06-08 16:04;2021-06-08 17:04;314659571
2021-06-08 17:12;2021-06-09 11:30;314659571
2021-07-15 12:43;2021-07-15 12:52;314659571
2021-12-11 21:48;2021-12-12 01:41;314659571
2020-07-04 19:18;2020-07-04 19:48;309241926
2020-07-17 18:09;2020-07-17 18:22;309241926
2020-11-09 09:53;2020-11-09 10:56;309241926
2021-01-29 11:37;2021-01-29 11:44;309241926
2021-04-07 13:37;2021-04-07 14:23;309241926
2020-05-20 17:09;2020-05-20 17:59;303399006
2020-08-12 09:00;2020-08-12 09:43;303399006
2020-11-18 09:20;2020-11-18 10:21;303399006
2020-12-31 04:56;2020-12-31 07:57;303399006
2021-01-02 22:21;2021-01-02 22:34;303399006
2021-01-12 00:38;2021-01-12 07:07;303399006
2021-01-20 00:55;2021-01-20 01:45;303399006
2021-07-05 08:25;2021-07-05 08:39;303399006
2021-07-05 15:16;2021-07-05 15:22;303399006
2021-11-22 09:16;2021-11-22 10:24;303399006
2022-02-17 00:30;2022-02-17 01:02;303399006
2020-02-15 22:52;2020-02-15 23:29;303424495
2021-11-25 15:25;2021-11-25 15:47;303424495
2021-11-25 19:39;2021-11-25 19:48;303424495
2020-01-12 05:22;2020-01-12 05:29;312528261
2020-01-20 15:16;2020-01-20 15:24;312528261
2020-03-02 07:46;2020-03-02 07:57;312528261
2020-03-03 10:17;2020-03-03 10:22;312528261
2020-03-30 15:11;2020-03-30 17:49;312528261
2020-06-15 00:31;2020-06-15 01:13;312528261
2020-06-22 22:14;2020-06-22 22:58;312528261
2021-02-16 21:26;2021-02-17 02:23;312528261
2021-03-10 14:40;2021-03-10 14:49;312528261
2021-04-14 00:28;2021-04-14 02:08;312528261
2021-06-08 19:07;2021-06-08 21:22;312528261
2020-01-12 05:22;2020-01-12 05:29;313307458
2020-01-20 15:16;2020-01-20 15:24;313307458
2020-03-02 07:46;2020-03-02 07:57;313307458
2020-03-03 10:17;2020-03-03 10:22;313307458
2020-03-30 15:11;2020-03-30 17:49;313307458
2020-06-15 00:31;2020-06-15 01:13;313307458
2020-06-22 22:14;2020-06-22 22:58;313307458
2021-02-16 21:26;2021-02-17 02:23;313307458
2021-03-10 14:40;2021-03-10 14:49;313307458
2021-04-14 00:28;2021-04-14 02:08;313307458
2021-06-08 19:07;2021-06-08 21:22;313307458
2020-08-15 02:02;2020-08-15 02:16;309854986
2020-10-25 16:42;2020-10-25 17:05;309854986
2020-11-09 09:53;2020-11-09 10:52;309854986
2021-01-29 11:35;2021-01-29 11:47;309854986
2021-05-29 12:09;2021-05-29 12:16;309854986
2021-06-08 16:18;2021-06-08 22:40;309854986
2021-10-28 16:08;2021-10-28 17:00;309854986
2022-01-18 13:49;2022-01-18 14:24;309854986
2022-01-19 08:42;2022-01-19 09:43;309854986
2022-01-22 07:43;2022-01-22 07:49;309854986
2022-01-22 09:00;2022-01-22 09:44;309854986
2022-01-24 08:01;2022-01-24 08:17;309854986
2020-11-09 09:53;2020-11-09 10:53;314286710
2020-12-30 08:31;2020-12-30 10:08;314286710
2021-01-29 11:35;2021-01-29 11:48;314286710
2021-06-08 16:00;2021-06-09 13:05;314286710
2021-07-06 18:15;2021-07-06 19:09;314286710
2021-11-03 10:30;2021-11-03 11:43;314286710
2020-06-22 07:54;2020-06-22 08:13;303456083
2020-08-12 09:00;2020-08-12 09:08;303456083
2020-08-12 09:08;2020-08-12 09:42;303456083
2021-01-02 22:21;2021-01-02 22:35;303456083
2021-07-18 07:55;2021-07-18 08:07;303456083
2022-02-17 00:31;2022-02-17 00:51;303456083
2022-02-17 00:51;2022-02-17 01:03;303456083
2020-04-23 13:20;2020-04-23 14:10;314649850
2020-06-23 20:25;2020-06-23 22:47;314649850
2020-09-20 17:07;2020-09-20 17:45;314649850
2020-09-30 11:16;2020-09-30 12:08;314649850
2020-12-08 08:36;2020-12-08 09:18;314649850
2020-04-07 13:51;2020-04-07 13:58;313998020
2020-08-11 12:35;2020-08-11 12:43;313998020
2021-02-01 09:15;2021-02-01 09:28;313998020
2020-04-07 13:51;2020-04-07 13:58;306758908
2020-08-11 12:35;2020-08-11 15:23;306758908
2021-02-01 09:15;2021-02-01 09:28;306758908
2020-07-03 03:08;2020-07-03 03:40;303448692
2020-07-03 19:34;2020-07-03 20:10;303448692
2020-08-12 09:00;2020-08-12 09:38;303448692
2020-09-21 14:03;2020-09-21 14:25;303448692
2021-01-02 22:21;2021-01-02 22:34;303448692
2021-09-16 23:06;2021-09-16 23:28;303448692
2021-12-06 17:48;2021-12-07 01:02;303448692
2021-12-07 01:03;2021-12-07 04:41;303448692
2022-02-17 00:30;2022-02-17 01:07;303448692
2020-07-17 18:09;2020-07-17 18:22;313462036
2020-11-09 09:53;2020-11-09 10:44;313462036
2021-01-29 11:37;2021-01-29 11:44;313462036
2021-06-08 15:55;2021-06-09 00:07;313462036
2021-12-06 14:28;2021-12-06 19:52;313462036
2020-08-05 00:01;2020-08-05 09:22;303125862
2021-04-22 20:25;2021-04-22 21:51;303125862
2021-04-28 11:23;2021-04-28 11:33;303125862
2021-07-04 14:20;2021-07-04 18:56;303125862
2021-07-25 07:48;2021-07-25 09:18;303125862
2022-01-14 18:55;2022-01-14 21:08;303125862
2022-01-14 21:08;2022-01-14 21:17;303125862
2020-04-23 13:20;2020-04-23 14:10;311981484
2020-06-23 20:25;2020-06-23 22:47;311981484
2020-09-20 17:07;2020-09-20 17:45;311981484
2020-09-30 11:16;2020-09-30 12:08;311981484
2020-11-09 09:53;2020-11-09 10:49;309576452
2020-11-10 08:59;2020-11-10 14:54;309576452
2021-01-29 11:35;2021-01-29 11:49;309576452
2021-06-08 16:02;2021-06-08 16:20;309576452
2021-06-08 16:53;2021-06-09 12:58;309576452
2021-10-08 16:20;2021-10-08 16:50;309576452
2020-07-17 18:09;2020-07-17 18:22;305379225
2020-10-24 04:11;2020-10-24 09:47;305379225
2020-11-02 11:47;2020-11-02 14:49;305379225
2020-11-09 09:53;2020-11-09 10:56;305379225
2021-01-29 11:37;2021-01-29 11:44;305379225
2021-02-23 08:33;2021-02-23 11:40;305379225
2021-04-07 13:37;2021-04-07 14:23;305379225
2021-08-16 08:03;2021-08-16 09:49;305379225
2021-12-06 16:25;2021-12-06 22:01;305379225
2020-04-23 13:20;2020-04-23 14:10;314735201
2020-05-27 06:26;2020-05-27 11:10;314735201
2020-06-23 20:25;2020-06-23 22:47;314735201
2020-09-20 17:07;2020-09-20 17:45;314735201
2020-09-30 11:16;2020-09-30 12:08;314735201
2020-02-27 10:03;2020-02-27 11:14;307503526
2020-04-19 17:19;2020-04-19 17:26;307503526
2020-07-11 15:23;2020-07-11 15:31;307503526
2020-08-12 09:00;2020-08-12 09:45;307503526
2020-08-18 16:16;2020-08-18 18:06;307503526
2020-09-11 22:31;2020-09-11 22:49;307503526
2020-10-06 14:08;2020-10-06 14:15;307503526
2021-01-02 22:21;2021-01-02 22:37;307503526
2021-06-08 16:07;2021-06-08 20:04;307503526
2021-06-08 20:04;2021-06-08 20:39;307503526
2021-09-16 23:06;2021-09-16 23:28;307503526
2022-02-17 00:30;2022-02-17 01:08;307503526
2021-11-17 15:17;2021-11-17 15:42;313812087
2020-11-09 09:53;2020-11-09 10:53;303432049
2020-12-30 08:31;2020-12-30 10:08;303432049
2021-01-29 11:35;2021-01-29 11:48;303432049
2021-06-08 16:00;2021-06-09 13:05;303432049
2021-07-06 18:15;2021-07-06 19:09;303432049
2021-11-03 10:30;2021-11-03 11:43;303432049
2020-04-19 16:51;2020-04-19 17:25;303250003
2020-07-11 15:23;2020-07-11 15:30;303250003
2020-07-17 21:13;2020-07-18 01:22;303250003
2020-08-12 09:00;2020-08-12 09:45;303250003
2020-08-18 16:16;2020-08-18 16:23;303250003
2020-09-11 22:31;2020-09-11 22:49;303250003
2020-09-30 00:07;2020-09-30 00:22;303250003
2020-10-06 14:08;2020-10-06 15:48;303250003
2021-01-02 22:21;2021-01-02 22:37;303250003
2021-06-08 16:07;2021-06-08 20:04;303250003
2021-06-08 20:04;2021-06-08 20:39;303250003
2021-09-16 23:06;2021-09-16 23:28;303250003
2022-02-17 00:30;2022-02-17 01:08;303250003
2020-08-15 02:02;2020-08-15 02:16;308083986
2020-10-25 16:42;2020-10-25 17:05;308083986
2020-11-09 09:53;2020-11-09 10:40;308083986
2021-01-29 11:35;2021-01-29 11:47;308083986
2021-05-29 12:09;2021-05-29 12:16;308083986
2021-06-08 16:18;2021-06-08 22:40;308083986
2021-10-28 16:08;2021-10-28 17:00;308083986
2022-01-18 13:49;2022-01-18 14:24;308083986
2022-01-19 08:42;2022-01-19 09:43;308083986
2022-01-22 07:43;2022-01-22 07:53;308083986
2022-01-22 09:00;2022-01-22 09:44;308083986
2022-01-24 08:01;2022-01-24 08:54;308083986
2020-03-04 09:27;2020-03-04 10:24;313610535
2020-05-23 05:27;2020-05-23 05:44;313610535
2021-04-10 03:51;2021-04-10 05:52;313610535
2021-09-22 13:58;2021-09-22 17:54;313610535
2021-09-23 03:33;2021-09-23 05:05;313610535
2021-09-27 17:38;2021-09-27 18:24;313610535
2021-10-09 14:41;2021-10-09 17:29;313610535
2020-05-07 04:17;2020-05-07 05:28;311153079
2020-06-22 07:54;2020-06-22 08:13;311153079
2020-08-12 09:00;2020-08-12 09:08;311153079
2020-08-12 09:08;2020-08-12 09:40;311153079
2021-01-02 22:21;2021-01-02 22:38;311153079
2021-07-18 07:55;2021-07-18 08:08;311153079
2022-02-17 00:31;2022-02-17 00:51;311153079
2022-02-17 00:51;2022-02-17 01:02;311153079
2020-06-15 13:05;2020-06-15 13:35;313440109
2020-06-22 07:54;2020-06-22 08:13;313440109
2020-08-12 09:00;2020-08-12 09:52;313440109
2020-08-25 10:08;2020-08-25 10:46;313440109
2020-12-15 15:06;2020-12-15 16:20;313440109
2021-01-02 22:21;2021-01-02 22:35;313440109
2021-05-01 18:12;2021-05-01 18:48;313440109
2021-07-18 07:55;2021-07-18 08:11;313440109
2021-10-07 08:50;2021-10-07 09:58;313440109
2021-11-24 09:26;2021-11-24 10:03;313440109
2022-02-17 00:31;2022-02-17 00:51;313440109
2022-02-17 00:51;2022-02-17 01:02;313440109
2020-06-22 07:54;2020-06-22 08:13;309827351
2020-08-12 09:00;2020-08-12 09:08;309827351
2020-08-12 09:08;2020-08-12 09:42;309827351
2021-01-02 22:21;2021-01-02 22:35;309827351
2021-07-18 07:55;2021-07-18 08:07;309827351
2022-02-17 00:31;2022-02-17 00:51;309827351
2022-02-17 00:51;2022-02-17 01:03;309827351
2020-06-09 08:19;2020-06-09 10:32;306486629
2020-06-11 13:41;2020-06-11 13:52;306486629
2020-07-23 06:51;2020-07-23 07:06;306486629
2022-01-24 13:58;2022-01-24 14:25;306486629
2020-05-07 04:17;2020-05-07 05:28;308080170
2020-06-22 07:54;2020-06-22 08:13;308080170
2020-08-12 09:00;2020-08-12 09:08;308080170
2020-08-12 09:08;2020-08-12 09:40;308080170
2021-01-02 22:21;2021-01-02 22:38;308080170
2021-07-18 07:55;2021-07-18 08:08;308080170
2022-02-17 00:31;2022-02-17 00:51;308080170
2022-02-17 00:51;2022-02-17 01:02;308080170
2020-05-25 09:32;2020-05-25 09:49;311918296
2020-09-22 09:15;2020-09-22 11:32;311918296
2021-09-11 07:13;2021-09-11 07:43;311918296
2021-11-02 11:25;2021-11-02 11:41;311918296
2021-11-09 10:00;2021-11-09 12:57;311918296
2021-12-01 08:32;2021-12-01 11:52;311918296
2021-12-06 22:20;2021-12-06 22:26;311918296
2021-12-06 22:26;2021-12-07 01:41;311918296
2020-02-27 10:03;2020-02-27 11:14;309022231
2020-04-19 17:19;2020-04-19 17:26;309022231
2020-07-11 15:23;2020-07-11 15:31;309022231
2020-08-12 09:00;2020-08-12 09:45;309022231
2020-08-18 16:16;2020-08-18 18:50;309022231
2020-09-11 22:31;2020-09-11 22:49;309022231
2020-10-06 14:08;2020-10-06 14:15;309022231
2021-01-02 22:21;2021-01-02 22:37;309022231
2021-06-08 16:07;2021-06-08 20:04;309022231
2021-06-08 20:04;2021-06-08 20:39;309022231
2021-09-16 23:06;2021-09-16 23:28;309022231
2022-02-17 00:30;2022-02-17 01:08;309022231
2020-01-18 09:25;2020-01-18 10:23;303367404
2020-01-26 17:04;2020-01-26 18:48;303367404
2020-02-27 15:12;2020-02-27 15:37;303367404
2020-06-12 14:41;2020-06-12 15:08;303367404
2020-08-12 09:00;2020-08-12 09:43;303367404
2021-01-02 22:21;2021-01-02 22:37;303367404
2021-05-11 15:46;2021-05-11 19:27;303367404
2021-05-12 02:33;2021-05-12 03:27;303367404
2021-05-12 03:27;2021-05-12 03:39;303367404
2021-06-08 16:06;2021-06-08 20:13;303367404
2021-06-08 20:13;2021-06-09 12:28;303367404
2022-02-17 00:30;2022-02-17 01:08;303367404
2021-01-02 22:21;2021-01-02 22:40;313208410
2021-04-09 18:34;2021-04-09 18:40;313208410
2021-04-09 18:44;2021-04-09 21:55;313208410
2021-04-22 13:33;2021-04-22 13:38;313208410
2022-02-17 00:41;2022-02-17 01:36;313208410
2020-06-08 09:07;2020-06-08 09:23;314232115
2020-08-11 16:31;2020-08-12 09:29;314232115
2020-10-04 06:17;2020-10-04 08:22;314232115
2020-10-08 11:01;2020-10-08 11:23;314232115
2020-11-02 02:27;2020-11-02 03:02;314232115
2021-03-29 09:05;2021-03-29 12:47;314232115
2021-05-06 08:34;2021-05-06 10:30;314232115
2021-07-01 21:13;2021-07-01 21:57;314232115
2021-07-29 10:16;2021-07-29 10:25;314232115
2021-07-31 01:46;2021-07-31 05:37;314232115
2021-09-11 20:13;2021-09-11 21:24;314232115
2021-09-23 19:52;2021-09-23 19:57;314232115
2021-12-12 01:53;2021-12-12 14:11;314232115
2020-05-22 14:16;2020-05-22 16:58;314289896
2020-06-23 10:30;2020-06-23 11:45;314289896
